start_ut,end_ut,PH,CL,TN,TK,CY,WI,HU,RN,SN,EQ,OT
2019-06-15T22:05:00,2019-06-16T04:06:00,0,1,0,0,0,0,0,0,0,0,0
2019-06-16T04:06:00,2019-06-16T22:00:00,0,1,0,0,0,0,0,0,0,0,0
2019-06-16T22:00:00,2019-06-17T03:28:00,0,1,0,0,0,0,0,0,0,0,0
2019-06-17T03:28:00,2019-06-17T06:47:00,0,1,0,0,0,1,0,0,0,0,0
2019-06-17T06:47:00,2019-06-17T09:03:00,0,1,0,0,0,0,0,0,0,0,0
2019-06-17T09:03:00,2019-06-17T09:46:00,0,1,0,0,0,1,0,0,0,0,0
2019-06-17T09:46:00,2019-06-17T22:08:00,0,1,0,0,0,0,0,0,0,0,0
2019-06-17T22:08:00,2019-06-18T00:20:00,0,1,0,0,0,0,0,0,0,0,0
2019-06-18T00:20:00,2019-06-18T01:33:00,0,0,1,0,0,0,0,0,0,0,0
2019-06-18T01:33:00,2019-06-18T23:03:00,0,1,0,0,0,0,0,0,0,0,0
2019-06-18T23:03:00,2019-06-18T23:40:00,0,1,0,0,0,0,0,0,0,0,0
2019-06-18T23:40:00,2019-06-19T07:32:00,1,0,0,0,0,0,0,0,0,0,0
2019-06-19T07:32:00,2019-06-19T22:18:00,1,0,0,0,0,0,0,0,0,0,0
2019-06-19T22:18:00,2019-06-19T23:32:00,0,1,0,0,0,0,0,0,0,0,0
2019-06-19T23:32:00,2019-06-20T04:41:00,1,0,0,0,0,0,0,0,0,0,0
2019-06-20T04:41:00,2019-06-20T22:14:00,0,1,0,0,0,0,0,0,0,0,0
2019-06-20T22:14:00,2019-06-20T23:34:00,0,1,0,0,0,0,0,0,0,0,0
2019-06-20T23:34:00,2019-06-21T06:28:00,1,0,0,0,0,0,0,0,0,0,0
2019-06-21T06:28:00,2019-06-21T22:10:00,1,0,0,0,0,0,0,0,0,0,0
2019-06-21T22:10:00,2019-06-21T23:33:00,0,1,0,0,0,0,0,0,0,0,0
2019-06-21T23:33:00,2019-06-22T06:52:00,1,0,0,0,0,0,0,0,0,0,0
2019-06-22T06:52:00,2019-06-22T10:05:00,1,0,0,0,0,0,0,0,0,0,0
2019-06-22T10:05:00,2019-06-22T22:18:00,1,0,0,0,0,0,0,0,0,0,0
2019-06-22T22:18:00,2019-06-22T23:29:00,0,1,0,0,0,1,0,0,0,0,0
2019-06-22T23:29:00,2019-06-23T03:07:00,0,1,0,0,0,1,0,0,0,0,0
2019-06-23T03:07:00,2019-06-23T22:12:00,0,1,0,0,0,1,0,0,0,0,0
2019-06-23T22:12:00,2019-06-23T23:43:00,0,0,1,0,0,1,0,0,0,0,0
2019-06-23T23:43:00,2019-06-24T00:45:00,0,1,0,0,0,1,0,0,0,0,0
2019-06-24T00:45:00,2019-06-24T01:27:00,0,1,0,0,0,1,0,0,0,0,0
2019-06-24T01:27:00,2019-06-24T22:13:00,0,0,1,0,0,1,0,0,0,0,0
2019-06-24T22:13:00,2019-06-25T05:43:00,0,1,0,0,0,0,0,0,0,0,0
2019-06-25T05:43:00,2019-06-25T05:57:00,0,0,1,0,0,0,0,0,0,0,0
2019-06-25T05:57:00,2019-06-25T06:45:00,0,0,1,0,0,1,0,0,0,0,0
2019-06-25T06:45:00,2019-06-25T07:48:00,0,0,1,0,0,0,0,0,0,0,0
2019-06-25T07:48:00,2019-06-25T08:08:00,0,0,0,1,1,0,0,0,0,0,0
2019-06-25T08:08:00,2019-06-25T22:16:00,0,0,0,0,1,0,0,0,0,0,0
2019-06-25T22:16:00,2019-06-26T03:19:00,0,1,0,0,0,0,0,0,0,0,0
2019-06-26T03:19:00,2019-06-26T07:00:00,0,1,0,0,0,1,0,0,0,0,0
2019-06-26T07:00:00,2019-06-26T09:06:00,0,1,0,0,0,1,0,0,0,0,0
2019-06-26T09:06:00,2019-06-26T22:16:00,0,1,0,0,0,0,0,0,0,0,0
2019-06-26T22:16:00,2019-06-27T01:54:00,0,1,0,0,0,0,0,0,0,0,0
2019-06-27T01:54:00,2019-06-27T03:47:00,0,1,0,0,0,1,0,0,0,0,0
2019-06-27T03:47:00,2019-06-27T05:06:00,0,1,0,0,0,0,0,0,0,0,0
2019-06-27T05:06:00,2019-06-27T07:03:00,0,1,0,0,0,1,0,0,0,0,0
2019-06-27T07:03:00,2019-06-27T22:11:00,0,1,0,0,0,1,0,0,0,0,0
2019-06-27T22:11:00,2019-06-27T23:18:00,0,1,0,0,0,1,0,0,0,0,0
2019-06-27T23:18:00,2019-06-28T22:14:00,0,1,0,0,0,1,0,0,0,0,0
2019-06-28T22:14:00,2019-06-28T22:30:00,0,1,0,0,0,1,0,0,0,0,0
2019-06-28T22:30:00,2019-06-29T00:24:00,0,1,0,0,0,1,0,0,0,0,0
2019-06-29T00:24:00,2019-06-29T22:18:00,0,1,0,0,0,1,0,0,0,0,0
2019-06-29T22:18:00,2019-06-29T23:09:00,0,1,0,0,0,0,0,0,0,0,0
2019-06-29T23:09:00,2019-06-30T02:32:00,0,1,0,0,0,0,0,0,0,0,0
2019-06-30T02:32:00,2019-06-30T07:30:00,0,1,0,0,0,1,0,0,0,0,0
2019-06-30T07:30:00,2019-06-30T22:15:00,0,1,0,0,0,1,0,0,0,0,0
2019-06-30T22:15:00,2019-07-01T08:59:00,0,0,0,0,1,1,0,0,0,0,0
2019-07-01T08:59:00,2019-07-01T22:09:00,0,0,0,0,1,1,0,0,0,0,0
2019-07-01T22:09:00,2019-07-02T01:37:00,0,0,0,0,1,0,0,0,0,0,0
2019-07-02T01:37:00,2019-07-02T02:13:00,0,0,0,0,1,1,0,0,0,0,0
2019-07-02T02:13:00,2019-07-02T02:36:00,0,0,1,0,0,1,0,0,0,0,0
2019-07-02T02:36:00,2019-07-02T03:56:00,0,0,0,1,0,1,0,0,0,0,0
2019-07-02T03:56:00,2019-07-02T04:20:00,0,0,1,0,0,1,0,0,0,0,0
2019-07-02T04:20:00,2019-07-02T08:00:00,0,0,0,1,0,1,0,0,0,0,0
2019-07-02T08:00:00,2019-07-02T08:52:00,0,0,0,0,1,1,0,0,0,0,0
2019-07-02T08:52:00,2019-07-02T09:24:00,0,0,0,1,0,1,0,0,0,0,0
2019-07-02T09:24:00,2019-07-02T22:09:00,0,0,0,0,1,1,0,0,0,0,0
2019-07-02T22:09:00,2019-07-02T23:09:00,0,0,0,0,1,0,0,0,0,0,0
2019-07-02T23:09:00,2019-07-03T00:53:00,0,0,0,1,0,0,0,0,0,0,0
2019-07-03T00:53:00,2019-07-03T02:55:00,0,0,1,0,0,0,0,0,0,0,0
2019-07-03T02:55:00,2019-07-03T09:28:00,0,0,1,0,0,1,0,0,0,0,0
2019-07-03T09:28:00,2019-07-03T22:15:00,0,0,1,0,0,1,0,0,0,0,0
2019-07-03T22:15:00,2019-07-03T22:45:00,0,0,0,1,0,0,0,0,0,0,0
2019-07-03T22:45:00,2019-07-04T04:21:00,0,0,1,0,0,0,0,0,0,0,0
2019-07-04T04:21:00,2019-07-04T05:02:00,0,0,1,0,0,0,0,0,0,0,0
2019-07-04T05:02:00,2019-07-04T07:47:00,0,0,1,0,0,0,0,0,0,0,0
2019-07-04T07:47:00,2019-07-04T09:17:00,0,0,0,0,0,0,0,0,0,0,0
2019-07-04T09:17:00,2019-07-04T22:15:00,0,0,1,0,0,0,0,0,0,0,0
2019-07-04T22:15:00,2019-07-05T00:16:00,0,0,1,0,0,0,0,0,0,0,0
2019-07-05T00:16:00,2019-07-05T04:05:00,0,1,0,0,0,0,0,0,0,0,0
2019-07-05T04:05:00,2019-07-05T06:06:00,0,1,0,0,0,0,0,0,0,0,0
2019-07-05T06:06:00,2019-07-05T07:45:00,0,1,0,0,0,0,0,0,0,0,0
2019-07-05T07:45:00,2019-07-05T09:07:00,0,0,1,0,0,0,0,0,0,0,0
2019-07-05T09:07:00,2019-07-05T22:11:00,0,1,0,0,0,0,0,0,0,0,0
2019-07-05T22:11:00,2019-07-06T02:43:00,0,0,1,0,0,0,0,0,0,0,0
2019-07-06T02:43:00,2019-07-06T05:19:00,0,0,1,0,0,0,0,0,0,0,0
2019-07-06T05:19:00,2019-07-06T08:25:00,0,1,0,0,0,0,0,0,0,0,0
2019-07-06T08:25:00,2019-07-06T22:17:00,0,0,1,0,0,0,0,0,0,0,0
2019-07-06T22:17:00,2019-07-06T22:52:00,0,0,0,1,0,0,0,0,0,0,0
2019-07-06T22:52:00,2019-07-07T02:11:00,0,0,0,1,0,1,0,0,0,0,0
2019-07-07T02:11:00,2019-07-07T04:30:00,0,0,1,0,0,1,0,0,0,0,0
2019-07-07T04:30:00,2019-07-07T06:59:00,0,0,0,1,0,1,0,0,0,0,0
2019-07-07T06:59:00,2019-07-07T22:18:00,0,0,1,0,0,1,0,0,0,0,0
2019-07-07T22:18:00,2019-07-07T23:40:00,0,1,0,0,0,0,0,0,0,0,0
2019-07-07T23:40:00,2019-07-08T07:02:00,0,1,0,0,0,0,0,0,0,0,0
2019-07-08T07:02:00,2019-07-08T22:14:00,0,1,0,0,0,0,0,0,0,0,0
2019-07-08T22:14:00,2019-07-09T02:53:00,0,0,1,0,0,0,0,0,0,0,0
2019-07-09T02:53:00,2019-07-09T04:00:00,0,1,0,0,0,0,0,0,0,0,0
2019-07-09T04:00:00,2019-07-09T22:29:00,0,1,0,0,0,0,0,0,0,0,0
2019-07-09T22:29:00,2019-07-10T00:50:00,0,0,1,0,0,0,0,0,0,0,0
2019-07-10T00:50:00,2019-07-10T07:03:00,0,1,0,0,0,0,0,0,0,0,0
2019-07-10T07:03:00,2019-07-10T22:22:00,1,0,0,0,0,0,0,0,0,0,0
2019-07-10T22:22:00,2019-07-11T00:03:00,0,0,1,0,0,0,0,0,0,0,0
2019-07-11T00:03:00,2019-07-11T06:00:00,0,1,0,0,0,0,0,0,0,0,0
2019-07-11T06:00:00,2019-07-11T08:37:00,0,1,0,0,0,0,0,0,0,0,0
2019-07-11T08:37:00,2019-07-11T22:19:00,0,1,0,0,0,0,0,0,0,0,0
2019-07-11T22:19:00,2019-07-11T23:52:00,0,0,1,0,0,0,0,0,0,0,0
2019-07-11T23:52:00,2019-07-12T03:10:00,0,1,0,0,0,0,0,0,0,0,0
2019-07-12T03:10:00,2019-07-12T03:51:00,0,1,0,0,0,0,0,0,0,0,0
2019-07-12T03:51:00,2019-07-12T22:12:00,0,1,0,0,0,0,0,0,0,0,0
2019-07-12T22:12:00,2019-07-13T00:24:00,0,1,0,0,0,0,0,0,0,0,0
2019-07-13T00:24:00,2019-07-13T22:12:00,0,0,1,0,0,0,0,0,0,0,0
2019-07-13T22:12:00,2019-07-13T23:20:00,0,0,1,0,0,0,0,0,0,0,0
2019-07-13T23:20:00,2019-07-14T01:39:00,0,0,1,0,0,0,0,0,0,0,0
2019-07-14T01:39:00,2019-07-14T04:45:00,0,1,0,0,0,0,0,0,0,0,0
2019-07-14T04:45:00,2019-07-14T22:31:00,1,0,0,0,0,0,0,0,0,0,0
2019-07-14T22:31:00,2019-07-15T01:33:00,0,0,0,1,0,0,0,0,0,0,0
2019-07-15T01:33:00,2019-07-15T02:35:00,0,0,1,0,0,0,0,0,0,0,0
2019-07-15T02:35:00,2019-07-15T03:49:00,0,0,1,0,0,0,0,0,0,0,0
2019-07-15T03:49:00,2019-07-15T04:37:00,0,1,0,0,0,0,0,0,0,0,0
2019-07-15T04:37:00,2019-07-15T07:35:00,1,0,0,0,0,0,0,0,0,0,0
2019-07-15T07:35:00,2019-07-15T09:33:00,0,1,0,0,0,0,0,0,0,0,0
2019-07-15T09:33:00,2019-07-15T22:17:00,0,0,1,0,0,0,0,0,0,0,0
2019-07-15T22:17:00,2019-07-15T23:56:00,0,0,1,0,0,0,0,0,0,0,0
2019-07-15T23:56:00,2019-07-16T23:39:00,0,1,0,0,0,0,0,0,0,0,0
2019-07-16T23:39:00,2019-07-17T03:11:00,0,1,0,0,0,0,0,0,0,0,0
2019-07-17T03:11:00,2019-07-17T22:24:00,0,1,0,0,0,1,0,0,0,0,0
2019-07-17T22:24:00,2019-07-18T22:21:00,0,1,0,0,0,0,0,0,0,0,0
2019-07-18T22:21:00,2019-07-19T22:38:00,0,1,0,0,0,0,0,0,0,0,0
2019-07-19T22:38:00,2019-07-19T23:30:00,0,1,0,0,0,0,0,0,0,0,0
2019-07-19T23:30:00,2019-07-20T22:32:00,1,0,0,0,0,0,0,0,0,0,0
2019-07-20T22:32:00,2019-07-21T01:04:00,0,1,0,0,0,0,0,0,0,0,0
2019-07-21T01:04:00,2019-07-21T04:32:00,0,0,1,0,0,0,0,0,0,0,0
2019-07-21T04:32:00,2019-07-21T07:46:00,0,0,0,1,0,0,0,0,0,0,0
2019-07-21T07:46:00,2019-07-21T09:14:00,0,0,1,0,0,0,0,0,0,0,0
2019-07-21T09:14:00,2019-07-21T22:22:00,0,1,0,0,0,0,0,0,0,0,0
2019-07-21T22:22:00,2019-07-22T00:31:00,0,0,1,0,0,0,0,0,0,0,0
2019-07-22T00:31:00,2019-07-22T04:26:00,0,0,0,1,0,0,0,0,0,0,0
2019-07-22T04:26:00,2019-07-22T08:32:00,0,0,0,0,1,0,0,0,0,0,0
2019-07-22T08:32:00,2019-07-22T09:05:00,0,0,0,1,0,0,0,0,0,0,0
2019-07-22T09:05:00,2019-07-22T22:43:00,0,0,1,0,0,0,0,0,0,0,0
2019-07-22T22:43:00,2019-07-23T02:35:00,0,0,0,1,0,0,0,0,0,0,0
2019-07-23T02:35:00,2019-07-23T06:02:00,0,0,0,0,1,0,0,0,0,0,0
2019-07-23T06:02:00,2019-07-23T06:40:00,0,0,0,1,0,1,0,0,0,0,0
2019-07-23T06:40:00,2019-07-23T07:22:00,0,1,0,0,0,1,0,0,0,0,0
2019-07-23T07:22:00,2019-07-23T08:22:00,0,1,0,0,0,0,0,0,0,0,0
2019-07-23T08:22:00,2019-07-23T22:19:00,0,1,0,0,0,1,0,0,0,0,0
2019-07-23T22:19:00,2019-07-23T23:10:00,0,1,0,0,0,1,0,0,0,0,0
2019-07-23T23:10:00,2019-07-23T23:54:00,0,1,0,0,0,0,0,0,0,0,0
2019-07-23T23:54:00,2019-07-24T04:53:00,0,1,0,0,0,1,0,0,0,0,0
2019-07-24T04:53:00,2019-07-24T06:56:00,0,1,0,0,0,1,0,0,0,0,0
2019-07-24T06:56:00,2019-07-24T22:57:00,0,1,0,0,0,0,0,0,0,0,0
2019-07-24T22:57:00,2019-07-26T22:20:00,0,0,0,0,1,0,1,0,1,0,0
2019-07-26T22:20:00,2019-07-27T01:30:00,0,1,0,0,0,0,0,0,0,0,0
2019-07-27T01:30:00,2019-07-27T06:10:00,0,1,0,0,0,0,0,0,0,0,0
2019-07-27T06:10:00,2019-07-27T22:19:00,0,1,0,0,0,0,0,0,0,0,0
2019-07-27T22:19:00,2019-07-27T23:50:00,0,0,1,0,0,0,0,0,0,0,0
2019-07-27T23:50:00,2019-07-28T07:09:00,0,0,1,0,0,0,0,0,0,0,0
2019-07-28T07:09:00,2019-07-28T08:36:00,0,1,0,0,0,0,0,0,0,0,0
2019-07-28T08:36:00,2019-07-28T10:01:00,1,0,0,0,0,0,0,0,0,0,0
2019-07-28T10:01:00,2019-07-28T22:20:00,0,1,0,0,0,0,0,0,0,0,0
2019-07-28T22:20:00,2019-07-29T02:24:00,0,1,0,0,0,0,0,0,0,0,0
2019-07-29T02:24:00,2019-07-29T09:21:00,0,1,0,0,0,0,0,0,0,0,0
2019-07-29T09:21:00,2019-07-29T22:20:00,0,1,0,0,0,0,0,0,0,0,0
2019-07-29T22:20:00,2019-07-29T23:14:00,0,1,0,0,0,0,0,0,0,0,0
2019-07-29T23:14:00,2019-07-30T05:00:00,0,1,0,0,0,0,0,0,0,0,0
2019-07-30T05:00:00,2019-07-30T08:35:00,0,1,0,0,0,0,0,0,0,0,0
2019-07-30T08:35:00,2019-07-30T22:38:00,0,1,0,0,0,0,0,0,0,0,0
2019-07-30T22:38:00,2019-07-31T01:04:00,0,1,0,0,0,0,0,0,0,0,0
2019-07-31T01:04:00,2019-07-31T22:27:00,0,1,0,0,0,1,0,0,0,0,0
2019-07-31T22:27:00,2019-07-31T23:21:00,0,1,0,0,0,1,0,0,0,0,0
2019-07-31T23:21:00,2019-08-01T03:56:00,1,0,0,0,0,1,0,0,0,0,0
2019-08-01T03:56:00,2019-08-01T22:47:00,0,1,0,0,0,1,0,0,0,0,0
2019-08-01T22:47:00,2019-08-02T05:28:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-02T05:28:00,2019-08-02T22:50:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-02T22:50:00,2019-08-03T05:21:00,0,1,0,0,0,1,0,0,0,0,0
2019-08-03T05:21:00,2019-08-03T22:52:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-03T22:52:00,2019-08-04T01:55:00,0,0,1,0,0,0,0,0,0,0,0
2019-08-04T01:55:00,2019-08-04T02:44:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-04T02:44:00,2019-08-04T22:32:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-04T22:32:00,2019-08-05T22:33:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-05T22:33:00,2019-08-05T23:35:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-05T23:35:00,2019-08-06T04:56:00,1,0,0,0,0,0,0,0,0,0,0
2019-08-06T04:56:00,2019-08-06T05:52:00,1,0,0,0,0,0,0,0,0,0,0
2019-08-06T05:52:00,2019-08-06T22:29:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-06T22:29:00,2019-08-07T03:31:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-07T03:31:00,2019-08-07T06:19:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-07T06:19:00,2019-08-07T22:22:00,1,0,0,0,0,0,0,0,0,0,0
2019-08-07T22:22:00,2019-08-07T23:24:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-07T23:24:00,2019-08-08T04:49:00,1,0,0,0,0,0,0,0,0,0,0
2019-08-08T04:49:00,2019-08-08T06:45:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-08T06:45:00,2019-08-08T22:32:00,0,1,0,0,0,1,0,0,0,0,0
2019-08-08T22:32:00,2019-08-08T22:55:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-08T22:55:00,2019-08-09T00:44:00,0,0,1,0,0,0,0,0,0,0,0
2019-08-09T00:44:00,2019-08-09T02:36:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-09T02:36:00,2019-08-09T09:37:00,0,1,0,0,0,1,0,0,0,0,0
2019-08-09T09:37:00,2019-08-09T22:35:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-09T22:35:00,2019-08-09T23:34:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-09T23:34:00,2019-08-10T01:19:00,1,0,0,0,0,0,0,0,0,0,0
2019-08-10T01:19:00,2019-08-10T05:40:00,1,0,0,0,0,1,0,0,0,0,0
2019-08-10T05:40:00,2019-08-10T22:42:00,1,0,0,0,0,0,0,0,0,0,0
2019-08-10T22:42:00,2019-08-10T23:12:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-10T23:12:00,2019-08-11T04:56:00,1,0,0,0,0,0,0,0,0,0,0
2019-08-11T04:56:00,2019-08-11T22:30:00,1,0,0,0,0,0,0,0,0,0,0
2019-08-11T22:30:00,2019-08-12T02:34:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-12T02:34:00,2019-08-12T22:34:00,1,0,0,0,0,0,0,0,0,0,0
2019-08-12T22:34:00,2019-08-13T02:25:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-13T02:25:00,2019-08-13T04:27:00,1,0,0,0,0,0,0,0,0,0,0
2019-08-13T04:27:00,2019-08-13T05:30:00,1,0,0,0,0,0,0,0,0,0,0
2019-08-13T05:30:00,2019-08-13T09:28:00,0,0,1,0,0,0,0,0,0,0,0
2019-08-13T09:28:00,2019-08-13T22:30:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-13T22:30:00,2019-08-14T03:39:00,0,0,1,0,0,0,0,0,0,0,0
2019-08-14T03:39:00,2019-08-14T07:59:00,0,0,1,0,0,0,0,0,0,0,0
2019-08-14T07:59:00,2019-08-14T09:48:00,0,0,1,0,0,0,0,0,0,0,0
2019-08-14T09:48:00,2019-08-14T22:25:00,0,0,1,0,0,0,0,0,0,0,0
2019-08-14T22:25:00,2019-08-15T00:30:00,0,0,1,0,0,0,0,0,0,0,0
2019-08-15T00:30:00,2019-08-15T05:25:00,0,0,1,0,0,0,0,0,0,0,0
2019-08-15T05:25:00,2019-08-15T06:29:00,0,0,1,0,0,0,0,0,0,0,0
2019-08-15T06:29:00,2019-08-15T09:50:00,0,0,1,0,0,0,0,0,0,0,0
2019-08-15T09:50:00,2019-08-15T22:25:00,0,0,1,0,0,0,0,0,0,0,0
2019-08-15T22:25:00,2019-08-16T01:50:00,0,0,1,0,0,0,0,0,0,0,0
2019-08-16T01:50:00,2019-08-16T02:30:00,0,0,1,0,0,0,0,0,0,0,0
2019-08-16T02:30:00,2019-08-16T03:07:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-16T03:07:00,2019-08-16T05:28:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-16T05:28:00,2019-08-16T06:22:00,0,0,1,0,0,0,0,0,0,0,0
2019-08-16T06:22:00,2019-08-16T09:54:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-16T09:54:00,2019-08-16T22:25:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-16T22:25:00,2019-08-16T23:21:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-16T23:21:00,2019-08-17T04:44:00,1,0,0,0,0,0,0,0,0,0,0
2019-08-17T04:44:00,2019-08-17T05:20:00,1,0,0,0,0,0,0,0,0,0,0
2019-08-17T05:20:00,2019-08-17T08:40:00,0,0,1,0,0,0,0,0,0,0,0
2019-08-17T08:40:00,2019-08-17T10:02:00,0,0,1,0,0,0,0,0,0,0,0
2019-08-17T10:02:00,2019-08-17T22:20:00,0,0,1,0,0,0,0,0,0,0,0
2019-08-17T22:20:00,2019-08-18T01:12:00,0,0,0,1,0,0,0,0,0,0,0
2019-08-18T01:12:00,2019-08-18T05:18:00,0,0,0,1,0,0,0,0,0,0,0
2019-08-18T05:18:00,2019-08-18T07:19:00,0,0,0,1,1,0,0,0,0,0,0
2019-08-18T07:19:00,2019-08-18T08:48:00,0,0,0,1,1,0,0,0,0,0,0
2019-08-18T08:48:00,2019-08-18T22:25:00,0,0,0,1,1,0,0,0,0,0,0
2019-08-18T22:25:00,2019-08-18T23:20:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-18T23:20:00,2019-08-19T04:46:00,1,0,0,0,0,0,0,0,0,0,0
2019-08-19T04:46:00,2019-08-19T09:45:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-19T09:45:00,2019-08-19T22:39:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-19T22:39:00,2019-08-19T23:40:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-19T23:40:00,2019-08-20T04:59:00,1,0,0,0,0,0,0,0,0,0,0
2019-08-20T04:59:00,2019-08-20T09:19:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-20T09:19:00,2019-08-20T10:03:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-20T10:03:00,2019-08-20T23:11:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-20T23:11:00,2019-08-21T00:54:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-21T00:54:00,2019-08-21T02:42:00,1,0,0,0,0,0,0,0,0,0,0
2019-08-21T02:42:00,2019-08-21T04:25:00,1,0,0,0,0,0,0,0,0,0,0
2019-08-21T04:25:00,2019-08-21T07:18:00,1,0,0,0,0,0,0,0,0,0,0
2019-08-21T07:18:00,2019-08-21T07:56:00,1,0,0,0,0,0,0,0,0,0,0
2019-08-21T07:56:00,2019-08-21T09:16:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-21T09:16:00,2019-08-21T10:06:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-21T10:06:00,2019-08-21T22:45:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-21T22:45:00,2019-08-22T01:58:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-22T01:58:00,2019-08-22T03:36:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-22T03:36:00,2019-08-22T06:13:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-22T06:13:00,2019-08-22T09:47:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-22T09:47:00,2019-08-22T22:45:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-22T22:45:00,2019-08-23T00:23:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-23T00:23:00,2019-08-23T02:46:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-23T02:46:00,2019-08-23T04:47:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-23T04:47:00,2019-08-23T06:55:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-23T06:55:00,2019-08-23T08:47:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-23T08:47:00,2019-08-23T09:47:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-23T09:47:00,2019-08-23T22:51:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-23T22:51:00,2019-08-24T00:35:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-24T00:35:00,2019-08-24T02:15:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-24T02:15:00,2019-08-24T04:39:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-24T04:39:00,2019-08-24T06:26:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-24T06:26:00,2019-08-24T08:04:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-24T08:04:00,2019-08-24T22:46:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-24T22:46:00,2019-08-25T00:08:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-25T00:08:00,2019-08-25T02:18:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-25T02:18:00,2019-08-25T03:54:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-25T03:54:00,2019-08-25T05:12:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-25T05:12:00,2019-08-25T07:14:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-25T07:14:00,2019-08-25T09:14:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-25T09:14:00,2019-08-25T09:48:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-25T09:48:00,2019-08-25T22:35:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-25T22:35:00,2019-08-25T23:36:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-25T23:36:00,2019-08-26T00:18:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-26T00:18:00,2019-08-26T00:50:00,0,1,0,0,0,1,0,0,0,0,0
2019-08-26T00:50:00,2019-08-26T01:12:00,0,0,1,0,0,1,0,0,0,0,0
2019-08-26T01:12:00,2019-08-26T02:17:00,0,0,1,0,0,0,0,0,0,0,0
2019-08-26T02:17:00,2019-08-26T04:44:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-26T04:44:00,2019-08-26T06:44:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-26T06:44:00,2019-08-26T09:44:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-26T09:44:00,2019-08-26T22:34:00,0,1,0,0,0,0,0,0,0,0,0
2019-08-26T22:34:00,2019-08-26T23:34:00,0,1,0,0,0,1,0,0,0,0,0
2019-08-26T23:34:00,2019-08-27T00:06:00,0,1,0,0,0,1,0,0,0,0,0
